phi G_K1 G_Kr G_Ks G_to P_CaL G_CaT G_Na G_F K_NaCa P_NaK G_b_Na G_b_Ca G_PCa fitness
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.0071975291014504 0.315902217298404 0.475337390529956 0.303835417369534 1.54089895776711 2.90995293272689 0.218143695538804 0.0368327860720819 0.16540380469071 0.802540513808698 136.83184328607
0.776795761790521 0.675315388900237 2.66022312285219 4.33455498031716 0.0483273582967982 0.315902217298404 0.480921565561395 0.328045383595988 1.54791724224582 3.01402308531096 0.591520128431741 0.041652666671249 0.150888633603381 0.608608600761499 136.91222631056
0.775627658464507 0.675315388900237 2.65043375398348 4.81918714241258 0.0334977048039584 0.315902217298404 0.475337390529956 0.319832173011845 1.49397395936392 2.94938327222951 0.215024215973368 0.0247127536444182 0.170115604812967 0.847299687672039 136.981138899445
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.0045559699088087 0.315902217298404 0.475337390529956 0.335000689494233 1.55779237657008 2.81748006402861 0.224681058249868 0.0359569561520298 0.167020435359281 0.609345617853267 137.218380499502
0.803104875165554 0.675315388900237 2.26859217795163 4.33455498031716 0.0941830751711607 0.258375349109649 0.482039139416257 0.346939530551531 1.7107812069716 3.55443821610789 0.827739361446681 0.0334458822966942 0.132480502375271 0.608345677249067 137.21978055041
0.775627658464507 0.675315388900237 2.6577474780099 4.75072167393681 0.0442258315874545 0.315902217298404 0.475337390529956 0.33140038747267 1.48730066227498 2.93331694932733 0.217965391587347 0.0230927562485382 0.16275506137093 0.776914420867595 137.362575003191
0.805013878767733 0.279998108588777 2.23706036644932 4.33455498031716 0.114504625522888 0.239589217098549 0.580369607672893 0.357572484875696 1.76611152769179 3.58531789792067 0.912678269112575 0.0327152230743306 0.145952844459245 1.12323887063446 137.357700648462
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.0330673007772988 0.315902217298404 0.475337390529956 0.335000689494233 1.46260550842506 2.98445842035427 0.45219706532636 0.0350543236896877 0.15614224769864 0.609345617853267 137.379199064601
0.775627658464507 0.675315388900237 1.96249594721582 3.66960373479817 0.114504625522888 0.194103607845246 0.475337390529956 0.335000689494233 1.67966773651978 3.58531789792067 0.912678269112575 0.0327152230743306 0.127729756937852 0.609345617853267 137.449777591422
0.781813495054919 0.675315388900237 2.46375112446167 4.48032298749269 0.0291333066724107 0.303637702322043 0.476477323531005 0.310622666805467 1.57716058466525 3.07701340850441 0.462536703204053 0.0362072427301135 0.151161563291815 0.73142796483379 137.503904929091
0.765294982700828 0.675315388900237 2.46029807888713 4.68021618883028 0.0894943858726878 0.318596290856439 0.475337390529956 0.328955895800185 1.7982498653175 2.9869640458107 0.839179924778228 0.0331607515445644 0.123193988625657 0.61612072366545 137.655508169753
0.766782139443864 0.675315388900237 2.52522649154882 5.25716135221529 0.0828938558866698 0.320203083830399 0.475337390529956 0.328352166493019 1.79254253595301 3.00201425312077 0.880838339273919 0.0369239556689964 0.122058582984242 0.610980497089909 137.646826246295
0.775627658464507 0.675315388900237 2.16791342561285 4.33455498031716 0.0911911761356234 0.25474162014827 0.482668138495832 0.351162576498659 1.71205929072641 3.54578445216208 0.816564716577447 0.0336584678286154 0.147152137253989 0.609345617853267 137.886646371507
0.775627658464507 0.675315388900237 2.23069938446302 4.33455498031716 0.11245824934115 0.257662841796763 0.554145693492607 0.356542275010028 1.75875984264986 3.58381111988547 0.903544384544989 0.0328951874428559 0.146011637452525 0.609345617853267 137.969027540023
0.783108058140378 0.675315388900237 2.24253736920279 4.33455498031716 0.114504625522888 0.259381727012194 0.565384812594688 0.356953952957796 1.76497484791495 3.58531789792067 0.912678269112575 0.0327152230743306 0.145381092336758 0.60312341443776 137.984408408437
0.775627658464507 0.675315388900237 2.20394083920818 4.33455498031716 0.114475072424209 0.255848392143347 0.559174507215441 0.355997180626081 1.75651986562727 3.58531789792067 0.912678269112575 0.0327152230743306 0.145937860171195 0.638081947117067 138.002954222331
0.775627658464507 0.675315388900237 1.98853887874428 4.33455498031716 0.114504625522888 0.233056725998887 0.475337390529956 0.33485242348667 1.75316367989265 3.58531789792067 0.912678269112575 0.0327152230743306 0.127729756937852 0.609345617853267 137.978432183888
0.775627658464507 0.675315388900237 2.09142039171865 4.33455498031716 0.114318578040677 0.248519995438701 0.482462156429538 0.333382445003368 1.72798960350521 3.58531789792067 0.912678269112575 0.0327152230743306 0.140098032744819 0.788109864088358 138.025775936125
0.775627658464507 0.675315388900237 2.23706036644932 4.33455498031716 0.114504625522888 0.258716382567502 0.580369607672893 0.357572484875696 1.76611152769179 3.58531789792067 0.912678269112575 0.0327152230743306 0.145952844459245 0.609345617853267 138.038457601175
0.777468838971399 0.675315388900237 2.35338317700754 4.33455498031716 0.09589715751296 0.261818381688509 0.580568172207465 0.359787408000976 1.70607048117268 3.58531789792067 0.912678269112575 0.0327152230743306 0.140707297313225 0.609345617853267 138.051511519155
0.803267440858189 0.675315388900237 1.98121874581461 4.99481327438603 0.114504625522888 0.241464813163073 0.48538842687798 0.35535748046197 1.73820175943364 3.58531789792067 0.912678269112575 0.0327152230743306 0.14205791124104 0.609345617853267 138.06233184494
0.775627658464507 0.675315388900237 2.16802346958097 4.33455498031716 0.0917608623187444 0.257249541175337 0.487742712052698 0.350875114138497 1.71190717913869 3.55484675006587 0.836982334901666 0.0334002421356505 0.147144217103362 0.609345617853267 138.13249638113
0.727586259562172 0.675315388900237 2.55327989918782 5.33012132214159 0.0508868710946942 0.312222337562124 0.475337390529956 0.334907224051104 1.51019257252767 2.87898058001712 0.353652979687797 0.0357356864532808 0.170212641979499 0.612204854065696 138.146891485853
0.735915251160125 0.675315388900237 2.57517646156982 5.06144401162021 0.0527156319859168 0.312379094146736 0.475337390529956 0.33491326769088 1.47727570391442 2.90074943835667 0.372827157371926 0.035279300793297 0.160957216377102 0.611873227189855 138.16177267319
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.0052363996670306 0.315902217298404 0.475337390529956 0.335000689494233 1.5534474578857 2.9323142903569 0.221265438055754 0.0359316866656699 0.161381546979321 0.609345617853267 138.165680458565
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.0844921994091331 0.315017578567461 0.745413304521422 0.38665233593535 1.86444281643504 3.39013375173809 0.904031033928001 0.0331891703292755 0.19843677008457 0.609345617853267 138.241379563386
0.775627658464507 0.675315388900237 1.96249594721582 4.33455498031716 0.114504625522888 0.230605924658463 0.475337390529956 0.335000689494233 1.67966773651978 3.58531789792067 0.912678269112575 0.0327152230743306 0.127729756937852 0.609345617853267 138.340368123826
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.0364812648609254 0.315902217298404 0.475337390529956 0.335000689494233 1.50989011979148 2.86624297713052 0.213432366580016 0.0364797529158831 0.171979829189313 0.609345617853267 138.376510429669
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.0961200445492478 0.315902217298404 0.761469582080221 0.405368040987376 1.86565595834948 3.44638574477691 0.869653097183409 0.0331686245331391 0.178190314174248 0.609345617853267 138.48251440371
0.775627658464507 0.675315388900237 2.1784600942127 4.33455498031716 0.114504625522888 0.252006230869483 0.4843243017907 0.350930979944861 1.63315269499861 3.58531789792067 0.912678269112575 0.0327152230743306 0.140647359396998 0.609345617853267 138.496442436721
0.775627658464507 0.675315388900237 2.1993839182691 4.34895683477062 0.0972165725685564 0.261053946599691 0.483824572642625 0.349807875760655 1.60734056256141 3.53002212038176 0.808991393412263 0.0319422033902254 0.147104448823687 0.643468232105811 138.509076986004
0.775627658464507 0.675315388900237 2.58706049399331 4.33455498031716 0.114504625522888 0.30410054498634 0.804748833651198 0.395636326708922 1.95644635830913 3.58531789792067 0.912678269112575 0.0327152230743306 0.168842191538332 0.609345617853267 138.511144480252
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.0346502270426283 0.315902217298404 0.475337390529956 0.335000689494233 1.50422279234588 3.026321530689 0.308129877524586 0.0350254294720026 0.156569655216138 0.609345617853267 138.571559353642
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.114504625522888 0.315902217298404 0.475337390529956 0.332987473639982 1.9607677962149 3.58531789792067 0.912678269112575 0.0327152230743306 0.127729756937852 0.609345617853267 138.733236058993
0.775627658464507 0.675315388900237 2.16791342561285 2.55441641653711 0.0911911761356234 0.25474162014827 0.558138125302785 0.351162576498659 1.71205929072641 3.54578445216208 1.0903592631993 0.0336584678286154 0.147152137253989 0.609345617853267 138.73972167507
0.775627658464507 0.675315388900237 1.98121874581461 4.33455498031716 0.114504625522888 0.241464813163073 0.48538842687798 0.35535748046197 1.73820175943364 3.58531789792067 0.912678269112575 0.0327152230743306 0.14205791124104 0.609345617853267 138.760095366179
0.775627658464507 0.675315388900237 2.60568260739096 4.33455498031716 0.114504625522888 0.3050499684899 0.747461295220449 0.39046952293192 1.89916816981466 3.58531789792067 0.912678269112575 0.0327152230743306 0.168283061894192 0.609345617853267 138.767540879117
0.780029779148472 0.675315388900237 2.59540217495809 4.33455498031716 0.114504625522888 0.306448103733034 0.505876265892576 0.331306042993519 1.87086325203038 3.58531789792067 0.912678269112575 0.0327152230743306 0.123384182160649 0.606866421439917 138.789332019297
0.865214560710346 0.675315388900237 2.65043375398348 4.33455498031716 0.0158791143733131 0.315902217298404 0.564866823356276 0.437925384109848 1.38537621061117 3.49025805608643 0.832010085162895 0.0330088879813495 0.135136501908104 0.638679845337263 138.83206298355
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.114504625522888 0.315902217298404 0.837693775603737 0.406377243265743 1.96856540643964 3.58531789792067 0.912678269112575 0.0327152230743306 0.18292120693209 0.609345617853267 138.886215072009
0.781481431754697 0.675315388900237 2.65043375398348 4.33455498031716 0.114504625522888 0.315902217298404 0.475337390529956 0.327961206088407 1.91213088179989 3.58531789792067 0.912678269112575 0.0395406273115747 0.121828753250111 0.606334947345191 138.890070843536
0.781481431754697 0.675315388900237 2.65043375398348 4.33455498031716 0.114504625522888 0.315902217298404 0.475337390529956 0.327961206088407 1.91213088179989 3.58531789792067 0.912678269112575 0.0327152230743306 0.121828753250111 0.606334947345191 138.887362568825
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.0260922439275442 0.315902217298404 0.475570333090503 0.335957413155749 1.53370259400924 3.09615190505418 0.302876676075461 0.0352763349715738 0.158777332922894 0.609345617853267 138.92703579461
0.770112448583046 0.675315388900237 2.62369982257282 4.62285313891811 0.0290011799852104 0.315281749734397 0.475565667880519 0.335725882627635 1.53189842269326 3.07615863278583 0.308628888863927 0.0353332786282619 0.159236826789999 0.609880532793929 138.929258963918
0.775627658464507 0.675315388900237 2.02700609678508 4.33455498031716 0.114504625522888 0.24459556595072 0.48308931765043 0.349756234831576 1.65297035586874 3.58531789792067 0.912678269112575 0.0327152230743306 0.140647638439207 0.609345617853267 138.954241162474
0.775627658464507 0.675315388900237 2.51779132465866 4.33455498031716 0.114504625522888 0.307486207713561 0.475773561564317 0.338522357570878 1.90130864601774 3.58531789792067 0.912678269112575 0.0327152230743306 0.131350744246415 0.609345617853267 138.991027574012
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.110226166577234 0.315902217298404 0.769814907689692 0.404603271227922 1.90622544467206 3.58531789792067 0.912678269112575 0.0327152230743306 0.182123265966582 0.613147831918053 139.047129908016
0.67611034308926 0.675315388900237 2.22045943208959 6.19998358064857 0.0869200284046778 0.256647763139652 0.487202325556056 0.341411176769723 1.61185147947706 3.53498814851747 0.882989287191668 0.0333035165854397 0.138610742057469 0.666072918458558 139.078363272251
0.782156393010216 0.675315388900237 2.65043375398348 4.33455498031716 0.114504625522888 0.315902217298404 0.81641302536914 0.390467058919997 1.9173446881013 3.58531789792067 0.912678269112575 0.0327152230743306 0.159824200749725 0.568749391423542 139.105703187233
0.780767553319878 0.675315388900237 2.64305664733073 4.33455498031716 0.114504625522888 0.315782733330105 0.47808657427659 0.328712565337617 1.87048737999712 3.58531789792067 0.912678269112575 0.0327152230743306 0.122497731888119 0.606882727991484 139.120462603752
0.775627658464507 0.675315388900237 2.03873099579026 4.33455498031716 0.114504625522888 0.24800248924756 0.491154114091919 0.349838329407391 1.65390937057288 3.58531789792067 0.912678269112575 0.0327152230743306 0.141084160635021 0.609345617853267 139.126111113837
0.775627658464507 0.675315388900237 2.07177940958991 4.33455498031716 0.114504625522888 0.255008858008951 0.568289998691382 0.336853474334456 1.71390332701926 3.58531789792067 0.912678269112575 0.0327152230743306 0.142117084779446 0.609345617853267 139.153712611377
0.775627658464507 0.675315388900237 2.26529633234653 4.33455498031716 0.114504625522888 0.279285058150935 0.635005091436289 0.337188522602302 1.78304648314226 3.58531789792067 0.912678269112575 0.0327152230743306 0.147722885927702 0.609345617853267 139.166476865274
0.775627658464507 0.675315388900237 2.5738298006768 4.33455498031716 0.114504625522888 0.302489241513143 0.718214604960236 0.386831338700148 1.78473238340846 3.58531789792067 0.912678269112575 0.0327152230743306 0.158614166965738 0.609345617853267 139.224071348199
0.775627658464507 0.675315388900237 2.61226890391408 4.33455498031716 0.114504625522888 0.315595599238312 0.737226014481281 0.3950490475762 1.89057466047065 3.58531789792067 0.912678269112575 0.0327152230743306 0.16834270403522 0.609345617853267 139.268387160543
0.775627658464507 0.675315388900237 2.61817230228935 4.33455498031716 0.0987557676848239 0.315626352690114 0.71001770428643 0.368129474225323 1.830121086252 3.58531789792067 0.912678269112575 0.0327152230743306 0.161552578591383 0.631268639415473 139.281831623165
0.775627658464507 0.655542291872548 2.60246810196283 4.33455498031716 0.105223272187045 0.307935332630387 0.693932861367394 0.381725779279424 1.77569279442965 3.58531789792067 0.912678269112575 0.0327152230743306 0.157634740443788 0.609345617853267 139.272833908587
0.640531612449269 0.814496457917831 2.12691088146242 6.74142025671917 2.56102192061547e-21 0.255670155539782 0.257700509900573 0.350745682386466 1.59496875226231 3.52961182864678 0.797878491540588 0.0317138901854032 0.0453466901047412 0.687355382978399 139.258000012174
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.0005399672216704 0.315902217298404 0.577057068527297 0.335000689494233 1.5431127615592 3.58531789792067 0.669803989215541 0.0327152230743306 0.127729756937852 0.609345617853267 139.294149648684
0.775627658464507 0.675315388900237 2.59950524086094 4.33455498031716 0.114504625522888 0.306449367172894 0.718974440385825 0.390118817888529 1.78598033454496 3.58531789792067 0.912678269112575 0.0327152230743306 0.162894059828106 0.609345617853267 139.317060809292
0.898457341292454 0.675315388900237 2.57069958502631 4.33455498031716 0.114504625522888 0.29763437840266 0.477992337600263 0.284021779656681 1.42994042301079 3.58531789792067 0.912678269112575 0.0327152230743306 0.0749871389690136 0.416968116278635 139.324330086798
0.900698720916412 0.675315388900237 2.65043375398348 4.33455498031716 0.0160476586356564 0.315902217298404 0.597981700249478 0.442765777997357 1.34559916709939 3.58531789792067 0.912678269112575 0.0327152230743306 0.127729756937852 0.609345617853267 139.319772033894
0.775627658464507 0.675315388900237 2.52526587203536 4.33455498031716 0.103530016831357 0.309798981990084 0.475687500566598 0.338200578914482 1.82805503060075 3.58531789792067 0.912678269112575 0.0327152230743306 0.130723723574412 0.609345617853267 139.345006153037
0.782244024925964 0.675315388900237 2.65043375398348 4.33455498031716 0.114504625522888 0.315902217298404 0.475396972029036 0.326721830879315 1.81584078626704 3.58531789792067 0.912678269112575 0.0327152230743306 0.118655192505767 0.598781649737834 139.344583916255
0.775627658464507 0.675315388900237 2.60739239512044 4.33455498031716 0.114504625522888 0.314112139706379 0.691571537555184 0.378067744393411 1.84405162873581 3.58531789792067 0.912678269112575 0.0330408444495298 0.162930988924119 0.609345617853267 139.378067166511
0.784774518370789 0.675315388900237 2.64917175538666 4.33455498031716 0.114504625522888 0.315799529946122 0.476159614889402 0.327939676633761 1.78993418427769 3.58531789792067 0.912678269112575 0.0327152230743306 0.119331887754678 0.605536201056574 139.411263154034
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.114504625522888 0.315902217298404 0.475337390529956 0.333241478481435 1.80874517356142 3.58531789792067 0.912678269112575 0.0327152230743306 0.127729756937852 0.609345617853267 139.412150569104
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.114504625522888 0.315902217298404 0.475337390529956 0.333305006141257 1.79857931445654 3.58531789792067 0.912678269112575 0.0327152230743306 0.127729756937852 0.609345617853267 139.450415937495
0.775627658464507 0.675315388900237 2.20468415621983 4.33455498031716 0.112102176274103 0.265032386131568 0.4818336464843 0.340855103350453 1.56364524499131 3.58531789792067 0.912678269112575 0.0327152230743306 0.14022677425212 0.63283948348681 139.46612348032
0.775627658464507 0.675315388900237 2.17659632436628 4.33455498031716 0.114504625522888 0.270937317809185 0.564910359163431 0.341170525082577 1.71255965215338 3.58531789792067 0.912678269112575 0.0327152230743306 0.142046037243757 0.609345617853267 139.55339760686
0.783663121900688 0.675315388900237 2.14875760146317 4.3593466980102 0.114504625522888 0.26908011516884 0.556082813051235 0.340506532126767 1.71113003715042 3.58531789792067 0.912678269112575 0.0327152230743306 0.141047362740572 0.609345617853267 139.535620578894
0.640531612449269 0.675315388900237 2.12691088146242 6.74142025671917 0.0859279177049584 0.255670155539782 0.475337390529956 0.330334971869741 1.59496875226231 3.52961182864678 0.882141916949454 0.0334797691488653 0.136106970196361 0.687355382978399 139.715474979119
0.775627658464507 0.675315388900237 2.16957391711644 4.33455498031716 0.114504625522888 0.271893371847567 0.558854236772317 0.336848645896629 1.70891234913681 3.58531789792067 0.912678269112575 0.0327152230743306 0.140837532708442 0.609345617853267 139.733891472164
0.775627658464507 0.675315388900237 2.65043375398348 4.33455498031716 0.0423104154684133 0.315902217298404 0.475337390529956 0.267555499270424 1.34656927025116 3.58391118100822 0.760080300744648 0.0335191679123496 0.129829409967527 1.15246233452913 139.851570564477
0.775627658464507 0.675315388900237 2.63091361738209 4.33455498031716 0.21783997253252 0.297246375669256 0.476584410556927 0.334609913256132 1.4324746455773 3.58531789792067 0.912678269112575 0.0327152230743306 0.501434744792885 0.713244130947198 139.868006662592
0.948612432439355 0.675315388900237 2.65043375398348 4.33455498031716 0.114504625522888 0.315902217298404 0.475337390529956 0.270453591841197 1.34559916709939 3.58531789792067 0.912678269112575 0.0327152230743306 0.0342588967799764 0.357595144928828 139.900110024718
0.775627658464507 0.333917072904517 2.65043375398348 4.33455498031716 0.001913942287512 0.315902217298404 0.475337390529956 0.335000689494233 1.34559916709939 3.58531789792067 0.912678269112575 0.0327152230743306 0.127729756937852 0.609345617853267 139.931109533763
0.658677408817084 0.675315388900237 1.98567108484926 7.68221075656013 0.0090003111733466 0.332518777839518 0.475337390529956 0.331613820300977 1.24682958648533 1.47342684237136 0.487538976253404 0.0525397158738792 0.127729756937852 0.644116751959232 139.95285987577
0.770446167658474 0.764840130230999 0.15194649417147 0.0212967961727589 0.195565820914422 0.133213341169754 1.92226073537558 0.113342897893706 0.17481757468014 1.70661035320561 1.36050552098858 1.32580125258834 0.472450030584421 2.00112663419644 148.345661116672
0.476753711361196 0.547261778 3.50645554926372 0.595587778274378 2.89378242867037 0.290419285196116 0.733788432035699 0.0527495071964742 1.045241494966 1.03427621612992 0.161765756044503 0.449242976109823 2.04341732380554 0.87390099133299 149.801547985153
0.365644379527251 2.41359889628905 2.5557048158352 0.122432449886277 1.09800264679217 0.239205971494978 0.788632311326033 3.89876817909244 0.384682281674476 0.647417424311009 0.324739371272183 0.519736140730392 3.34064496485405 1.3485480884742 150.94280350452
0.365354199110733 0.142970570695003 3.55884767659818 0.700433747571237 3.05816968778158 0.287219049387367 0.605195336257131 0.307972201495716 0.410781349401407 0.472361890001653 0.609718386959195 0.1049499237526 2.17652747423349 0.507282380184519 151.884613997394
0.376214760145112 2.1531950288317 1.92884041278128 0.0808729253314884 1.69795656792867 0.133685908391821 1.06760378080872 3.15198683330371 0.0234181017272517 0.937139504335478 0.45891373863352 0.465611332355629 3.54959174866669 0.945312131837245 152.666077310328
0.384544581383632 2.58428160984417 2.11266425624757 0.0644952870664287 1.39570643978259 0.129296890811117 1.0543709884378 3.19895866262087 0.0222999296743396 0.963000844748108 0.0305997546097821 0.492069581465587 3.61994995513115 1.16409164867163 153.065277555467
0.0885584874195699 1.20597476336935 0.837889420968537 4.03716709765974 0.308071465303344 0.24301511168146 1.89886956737318 0.0330110482921784 0.438235532861085 0.226141588753868 1.81415801659684 5.29596779397977 0.0825787649404868 0.979473910385777 154.197887132122
0.0885584874195699 1.20597476336935 0.837889420968537 1.13657070659817 0.255960323233406 0.193043378846295 0.614426166400867 0.0330110482921784 4.73289008803618 0.226141588753868 1.81415801659684 0.0362411387656634 0.0825787649404868 0.979473910385777 155.754389421737
0.224728981505164 0.55480630905091 0.140302967695589 0.259265404249848 0.11197455391181 0.0426915130895165 0.0516279378270867 0.273532140295846 0.174311004118892 0.588904625013237 1.71688374644199 2.89304652747081 1.247558027654 0.0851394796168385 159.031274700743
0.849976139706904 0.089786693773501 0.474921058457328 0.0438172256541951 0.34863219474369 0.0475285724956892 0.718807785830732 0.884155891806748 2.11673955672664 2.45882473965443 0.727605734219028 0.0195046782934731 0.0278738169676715 0.603656766171048 165.130727719615
0.0885584874195699 1.20597476336935 1.14380111390011 4.03716709765974 0.45743197529322 0.36594820934095 0.614426166400867 0.449689453621352 0.438235532861085 0.226141588753868 1.61127515803146 3.37342370607313 0.0139911128472198 0.979473910385777 165.33988875618
0.0885584874195699 2.64564190794179 0.106263982338867 4.03716709765974 0.308071465303344 0.36594820934095 12.0565000907286 0.0330110482921784 1.69909858670572 0.226141588753868 3.16969646649147 0.0362411387656634 3.71093041780273 0.979473910385777 167.010903262229
0.0453385813084212 0.307176911660569 0.141530005130107 0.347469574884762 0.127262074489677 0.0458051438365026 0.0059071307549816 0.30759000345322 0.0612082645151505 0.441553015687087 2.35973572878732 3.18235438002953 1.50119530096611 0.0635348328781917 167.886852275698
0.0885584874195699 1.20597476336935 2.81403048456844 4.03716709765974 0.308071465303344 0.464536672128057 0.614426166400867 0.0330110482921784 1.22656838290343 0.226141588753868 0.658300290663343 0.0362411387656634 0.0825787649404868 0.979473910385777 168.061855504034
0.0885584874195699 1.20597476336935 0.837889420968537 20.6115453543736 0.308071465303344 0.36594820934095 2.4974627438181 0.0330110482921784 0.438235532861085 0.473822845146776 1.81415801659684 0.0362411387656634 0.0825787649404868 0.392544595447534 169.027853381742
0.365193276875889 0.129822274360428 3.73269704899118 0.615894825345868 2.99858128403111 0.154465252656587 0.132960660345145 0.0846148990290387 0.425991269002051 0.480173482825273 0.377986049642332 0.0747547625902128 2.27147938838047 0.543018754138905 169.231528471869
0.0885584874195699 1.20597476336935 0.837889420968537 9.78444049154597 0.308071465303344 0.36594820934095 0.614426166400867 0.0330110482921784 0.438235532861085 0.226141588753868 1.35379166829331 1.2704043978851 0.0825787649404868 0.288278675594348 170.687319434273
0.147122083497694 2.95919449562038 2.43697157422009 1.52173967699726 0.308071465303344 0.36594820934095 1.4131892807564 0.0571570994597917 0.167147468789614 0.226141588753868 0.633018690187311 0.0583769714303085 0.109278828599908 0.979473910385777 171.098025916267
0.0942175540612719 1.20597476336935 0.837889420968537 4.03716709765974 0.308071465303344 0.19463265425936 0.614426166400867 0.619406229226152 0.438235532861085 0.226141588753868 1.81415801659684 0.0362411387656634 0.0825787649404868 0.617805342781671 172.405431727401
0.134101577118561 2.9063895104859 2.70402417892955 1.52173967699726 0.308071465303344 0.36594820934095 0.991142306250992 0.0578910650811982 0.19905341754438 0.226141588753868 0.461442506485683 0.0618542523444454 0.109327406532835 0.979473910385777 172.521452666097
